,Unnamed: 0,class,tweet
501,501,1,"['sick', 'man', 'sit', 'bitch', 'fed', 'threw', 'yet', 'another', 'pick']"
502,502,1,"['sorry', 'yo', 'really', 'dig']"
503,503,1,"['irritable', 'bitch']"
504,504,1,"['love', 'hide', 'yo', 'bitch', 'keep']"
505,505,1,"['talk', 'back', 'getting']"
506,506,1,"['bad', 'bitch', 'put', 'girl', 'room', 'waving']"
507,507,1,"['tie', 'bitch', 'basement', 'ass', 'two']"
508,508,1,"['dumb', 'hoe']"
509,509,2,['albino']
510,510,1,"['true', 'accept', 'know', 'bitch', 'like', 'make']"
511,511,1,"['u', 'u', 'see', 'naive', 'blind', 'know', 'ur', 'husband']"
512,512,1,"['never', 'late', 'tag']"
513,513,1,"['dyke', 'dyke']"
514,514,1,[]
515,515,2,"['follow', 'yellow', 'brick']"
516,516,1,"['pussy', 'good', 'like', 'guess']"
517,517,2,"['create', 'chick', 'study', 'shy']"
518,518,1,"['ahoy', 'spank']"
519,519,0,"['kill', 'cracker']"
520,520,1,"['correct', 'wrong', 'involve']"
521,521,1,"['pound', 'cake', 'look', 'like', 'pussy']"
522,522,1,"['lighter', 'phone']"
523,523,2,"['net', 'wat', 'van', 'waar', 'hoe', 'leg', 'die']"
524,524,1,"['friend', 'maybe', 'stupid', 'never', 'know', 'make']"
525,525,2,"['kirk', 'franklin', 'well', 'ghetto', 'get', 'like', 'beat']"
526,526,0,"['grandma', 'used', 'call', 'porch', 'monkey', 'come', 'think', 'refer', 'broken', 'bottle', 'nigger']"
527,527,1,"['told', 'tell', 'mind', 'damn', 'business']"
528,528,1,['slicing']
529,529,1,"['twitter', 'pussy', 'admit', 'said', 'want', 'act', 'like', 'never', 'said']"
530,530,1,"['girl', 'gon', 'able', 'make', 'tight', 'since', 'loss', 'back', 'like', 'bitch']"
531,531,0,"['yo', 'thought', 'face', 'hate']"
532,532,1,"['song', 'yr', 'bitch', 'super', 'run', 'like']"
533,533,1,"['always', 'yelling', 'get', 'meanwhile', 'broke', 'still', 'want']"
534,534,1,[]
535,535,1,['nan']
536,536,1,['please']
537,537,2,['still']
538,538,1,"['top', 'pregnant', 'ass', 'sorry', 'aint', 'never', 'got', 'even', 'water']"
539,539,2,"['couple', 'red', 'gotten', 'past', 'first', 'dying', 'maybe', 'need', 'teach']"
540,540,0,"['time', 'race', 'stand', 'say', 'turn', 'world', 'ghetto']"
541,541,1,"['whip', 'shoot', 'yo', 'bitch', 'club']"
542,542,1,"['please', 'thanks', 'pierced', 'pussy', 'come', 'across']"
543,543,1,"['send', 'ya', 'bitch']"
544,544,1,"['one', 'nasty']"
545,545,1,"['come', 'top', 'comment', 'video', 'million', 'son']"
546,546,1,"['incredible', 'story', 'white', 'quest', 'find', 'necessary', 'make', 'chicken', 'land']"
547,547,1,"['soul', 'material', 'fast']"
548,548,1,"['bear', 'aka', 'two', 'sex', 'dead']"
549,549,1,"['compare', 'thee', 'day']"
550,550,1,"['shape', 'pussy', 'tho', 'whole', 'wheat', 'organic', 'pussy']"
551,551,1,"['said', 'man']"
552,552,1,['bitch']
553,553,1,"['got', 'sniff', 'test', 'swamp']"
554,554,1,"['know', 'young']"
555,555,1,"['good', 'football', 'still', 'like']"
556,556,1,"['shove', 'needle']"
557,557,1,"['looking', 'us', 'go', 'eat']"
558,558,1,"['straight', 'finger', 'pussy', 'know', 'put', 'dick']"
559,559,1,['hoe']
560,560,1,"['girl', 'plain', 'looking', 'borderline', 'ugly', 'hey', 'least', 'got', 'nice', 'smile', 'great']"
561,561,2,"['devil', 'inside', 'hearts', 'selfish', 'yellow', 'black', 'color']"
562,562,2,"['water', 'healthy']"
563,563,1,[]
564,564,1,['keep']
565,565,0,"['sour', 'apple', 'bitter', 'wit']"
566,566,1,"['petty', 'swept']"
567,567,1,"['ghetto', 'ass']"
568,568,2,"['division', 'trash', 'gon', 'win']"
569,569,1,"['bitch', 'old', 'look']"
570,570,1,['ghetto']
571,571,2,"['recipe', 'leftover', 'hell', 'leftover', 'brownie', 'eaten']"
572,572,1,"['ratchet', 'represent', 'white', 'ass', 'talk', 'trash', 'racist', 'black']"
573,573,1,['bitch']
574,574,1,"['bitch', 'twitter', 'life']"
575,575,2,"['yellow', 'chose', 'one', 'frost', 'giant']"
576,576,1,"['got', 'bitch']"
577,577,1,"['empty', 'empty', 'yellow', 'would', 'like', 'catch', 'yo', 'latest', 'ex', 'made', 'u']"
578,578,1,"['got', 'good']"
579,579,1,"['pussy', 'regular', 'pussy', 'pussy']"
580,580,1,"['u', 'fat', 'got', 'big']"
581,581,1,"['bitch', 'made']"
582,582,0,"['hate', 'hate', 'hate', 'rally']"
583,583,0,['like']
584,584,1,['biology']
585,585,1,"['report', 'ladies', 'head', 'game', 'better']"
586,586,1,"['done', 'hoe', 'pass']"
587,587,0,[]
588,588,0,"['people', 'think', 'gay', 'marriage', 'beyond', 'sorry', 'want', 'future', 'son', 'seeing', 'walking', 'street', 'holding']"
589,589,1,"['u', 'little', 'bitch', 'six']"
590,590,1,"['would', 'want', 'play']"
591,591,1,"['would', 'green', 'bitch']"
592,592,1,"['would', 'want', 'pussy', 'side', 'thats', 'good']"
593,593,1,"['shank', 'bitch']"
594,594,1,"['rough', 'days']"
595,595,1,"['yes', 'already', 'anything', 'else']"
596,596,1,"['forget', 'brand', 'new', 'baby', 'girl', 'bitch', 'burning']"
597,597,2,"['said', 'word', 'people', 'inheritance']"
598,598,2,[]
599,599,1,"['bitch', 'shoot', 'shirt', 'worthy', 'tony']"
600,600,1,['sublet']
601,601,1,"['smell', 'like']"
602,602,1,"['one', 'sentence', 'ended']"
603,603,0,['spear']
604,604,1,"['favorite', 'response', 'long']"
605,605,1,"['yo', 'pussy']"
606,606,1,[]
607,607,1,"['pull', 'pussy', 'dodge', 'collect', 'panties', 'jake']"
608,608,1,"['take', 'someone', 'take', 'ghetto']"
609,609,1,"['like', 'us', 'colored', 'colored', 'white']"
610,610,1,['got']
611,611,2,"['hit', 'line', 'toco', 'bell', 'back']"
612,612,1,"['look', 'cute', 'today', 'swerve']"
613,613,2,"['look', 'like', 'little', 'help', 'get', 'dressed']"
614,614,0,"['trout', 'mouth', 'ass']"
615,615,1,"['talk', 'like', 'fag', 'cool', 'living', 'total']"
616,616,1,"['took', 'land', 'could', 'make', 'retarded']"
617,617,1,"['garden', 'bitch']"
618,618,1,"['dumb', 'ass', 'go', 'post', 'flat', 'ass', 'slut']"
619,619,1,[]
620,620,1,"['looking', 'bad', 'giving', 'cash']"
621,621,2,"['teeth', 'like', 'yellow', 'far', 'away']"
622,622,1,"['em', 'like', 'trash', 'play']"
623,623,1,"['time', 'get', 'us']"
624,624,1,[]
625,625,0,"['even', 'kill', 'handicapped', 'scalp', 'real', 'close', 'see', 'triple']"
626,626,1,['freak']
627,627,1,"['vagina', 'little', 'resilient']"
628,628,1,"['love', 'bitch']"
629,629,1,"['pussy', 'root', 'drama', 'attribute', 'put', 'head']"
630,630,1,['cause']
631,631,1,"['save', 'annoying', 'phrase']"
632,632,1,"['everybody', 'looking', 'big', 'watching']"
633,633,1,"['let', 'side', 'bitch', 'settle', 'might']"
634,634,1,"['show', 'bitch', 'unless', 'look', 'like', 'dolly']"
635,635,0,"['pussy', 'ass', 'hater', 'go', 'suck', 'dick', 'die', 'think', 'good']"
636,636,2,"['raver', 'diagram', 'large']"
637,637,1,"['suck', 'dick', 'look', 'like', 'hit', 'em', 'wit', 'luke']"
638,638,1,"['wasnt', 'work', 'place', 'id', 'deck', 'aye', 'give', 'end', 'shut', 'bitch']"
639,639,1,"['suck', 'dick', 'dip', 'keeper', 'true']"
640,640,1,"['rip', 'bitch']"
641,641,1,[]
642,642,1,"['bitch', 'ass', 'dike', 'ass', 'black', 'ass', 'bright', 'ass', 'fag']"
643,643,1,"['go', 'call', 'crib', 'like', 'word', 'god', 'buss', 'yo', 'word']"
644,644,1,"['ya', 'think', 'cute', 'skin', 'tight', 'cat', 'assuming']"
645,645,1,"['bitch', 'stupid', 'swear', 'blah', 'blah', 'week', 'bae', 'ur', 'best', 'friend', 'swear']"
646,646,0,"['way', 'bitch', 'name', 'race']"
647,647,0,[]
648,648,1,"['still', 'trust']"
649,649,1,"['going', 'naa', 'seeing', 'nae', 'hate']"
650,650,1,"['good', 'quote']"
651,651,1,"['say', 'mean', 'kim', 'looking', 'shaped', 'like', 'smell', 'like']"
652,652,2,"['say', 'twat', 'feel']"
653,653,1,"['better', 'pipe', 'pussy', 'even']"
654,654,1,"['pussy', 'even', 'beat', 'angry', 'comment']"
655,655,1,['right']
656,656,1,"['son', 'bitch', 'moment', 'forget', 'car']"
657,657,1,"['needy', 'ratchet', 'sideline', 'dumb', 'looking', 'love']"
658,658,1,"['get', 'hit', 'bitch', 'campus']"
659,659,1,"['fa', 'like', 'spare', 'tire', 'dairy', 'queen']"
660,660,2,"['much', 'fun', 'tribute']"
661,661,1,['pussy']
662,662,1,['pussy']
663,663,0,"['lot', 'bad', 'enough', 'wash', 'away', 'racist', 'white', 'trash']"
664,664,1,"['million', 'cant', 'even', 'get', 'bitch', 'text']"
665,665,1,[]
666,666,1,"['still', 'calling', 'still']"
667,667,1,['pussy']
668,668,2,"['embarrassed', 'remains']"
669,669,1,"['bass', 'dock']"
670,670,2,"['governor', 'race', 'watch', 'live', 'coverage', 'streaming']"
671,671,1,"['ya', 'bitch', 'loop']"
672,672,1,"['becomes', 'real', 'bitch', 'way', 'way', 'taller', 'bar', 'designed', 'holy', 'back']"
673,673,1,['love']
674,674,2,"['made', 'gay', 'world', 'bird', 'would', 'since', 'would', 'jail']"
675,675,1,"['pure', 'passion', 'open', 'watching', 'game', 'bitch']"
676,676,2,"['two', 'walk', 'except']"
677,677,2,"['hate', 'one', 'justice', 'court', 'detest', 'one']"
678,678,2,"['head', 'sole']"
679,679,2,"['look', 'yet', 'heavenly', 'father', 'much', 'valuable']"
680,680,2,"['happy', 'belated', 'birthday', 'aunt', 'mary']"
681,681,1,"['ho', 'diet']"
682,682,1,"['fi', 'bean', 'bag', 'guy', 'like', 'bitch']"
683,683,0,"['full', 'white', 'trash']"
684,684,0,"['full', 'white', 'trash']"
685,685,1,"['know', 'knowing', 'quit', 'like']"
686,686,1,"['kissing', 'ass', 'fight', 'otherwise', 'might']"
687,687,2,[]
688,688,1,"['another', 'great', 'win', 'team']"
689,689,1,['cracker']
690,690,0,"['trash', 'live']"
691,691,1,"['possibly', 'tucking', 'penis', 'bitch', 'got', 'man']"
692,692,1,"['easier', 'way', 'get', 'pussy', 'sacrificing', 'man', 'dont', 'include', 'losing', 'ur', 'self']"
693,693,1,"['around', 'got', 'blessed', 'fake', 'ass']"
694,694,1,"['expect', 'demand', 'child', 'bride', 'got', 'man']"
695,695,1,"['bitch', 'back', 'witch']"
696,696,1,"['bo', 'jingo', 'dangle', 'fan', 'slang', 'ting', 'pang', 'lick', 'drum', 'swing', 'flick', 'alarm', 'hear', 'fire']"
697,697,2,"['whiffy', 'fairy', 'downtown', 'scary', 'sense', 'hillbilly']"
698,698,2,"['lifelong', 'miss']"
699,699,0,['white']
700,700,0,"['people', 'live', 'outside', 'white']"
701,701,2,['city']
702,702,2,"['great', 'thought', 'panic', 'bird', 'flu', 'really', 'got', 'time']"
703,703,2,"['great', 'metaphor', 'eat', 'vital', 'host']"
704,704,2,"['boy', 'monkey', 'tail', 'savior', 'futuristic', 'yet', 'old', 'earth']"
705,705,1,"['best', 'good', 'piece', 'pussy']"
706,706,1,"['tweet', 'day', 'r', 'need', 'attention']"
707,707,2,"['worse', 'convinced']"
708,708,2,['root']
709,709,1,"['bitch', 'think', 'selling', 'cool']"
710,710,1,"['bitch', 'mo']"
711,711,1,"['hoe', 'get']"
712,712,2,"['brownie', 'thanks', 'said']"
713,713,2,"['shy', 'feat', 'plies', 'free', 'tha']"
714,714,2,"['would', 'never', 'thought']"
715,715,2,"['sound', 'callous', 'lot', 'worse']"
716,716,1,"['one', 'bad', 'bitch', 'mess', 'impact']"
717,717,2,"['happy', 'pumpkin', 'spice']"
718,718,2,"['serving', 'free']"
719,719,2,"['every', 'place', 'sole', 'foot', 'shall', 'tread', 'given', 'unto', 'said', 'unto']"
720,720,1,"['middle', 'school', 'used', 'call', 'warrior']"
721,721,1,['ratchet']
722,722,1,"['find', 'relationship', 'instead']"
723,723,1,"['wise', 'real', 'like', 'actually', 'fight', 'go']"
724,724,2,"['straight', 'nation', 'soccer']"
725,725,2,"['make', 'honorary', 'id', 'way', 'cooler', 'international', 'football']"
726,726,1,"['best', 'prostitute', 'madam', 'got']"
727,727,1,"['eat', 'da', 'pussy', 'better']"
728,728,1,"['fat', 'hell', 'band', 'thank', 'god', 'sports', 'grade', 'didnt', 'stay', 'band']"
729,729,2,['lot']
730,730,1,"['retarded', 'fairy', 'dust']"
731,731,0,"['full', 'white', 'trash']"
732,732,2,"['handed', 'severe', 'defeat', 'chatter', 'lost', 'raving']"
733,733,0,[]
734,734,1,"['like', 'great', 'thing', 'offer']"
735,735,1,"['talk', 'like']"
736,736,1,"['bad', 'even', 'tell', 'calm', 'u']"
737,737,1,"['u', 'better', 'cook', 'clean', 'ill', 'give', 'u', 'money']"
738,738,0,"['full', 'white', 'trash']"
739,739,1,"['suck', 'dick', 'already', 'fine', 'dressing']"
740,740,1,"['still', 'get', 'perplexed', 'people', 'think']"
741,741,2,[]
742,742,1,"['celebrate', 'billion', 'bird', 'blame']"
743,743,2,"['going', 'say', 'comb', 'yer']"
744,744,2,"['blue', 'skies']"
745,745,2,"['great', 'white', 'bitten', 'twice', 'shy']"
746,746,2,"['bitten', 'twice', 'shy']"
747,747,2,"['wasp', 'radio', 'big']"
748,748,1,"['pussy', 'whipped', 'ring']"
749,749,1,"['bitch', 'running', 'hundred', 'meter', 'dash', 'actually', 'taking', 'time', 'walking', 'u', 'still', 'get']"
750,750,2,"['get', 'early', 'bird']"
751,751,2,"['perfect', 'way', 'continue', 'finished']"
752,752,1,"['control', 'reflex', 'bitch', 'slap']"
753,753,1,"['little', 'brother', 'hate', 'admit', 'still', 'bitch']"
754,754,1,"['gon', 'breast', 'feed', 'wit', 'nipple']"
755,755,1,"['slapping', 'hoe', 'solve', 'leave', 'never', 'usually', 'listen']"
756,756,2,['real']
757,757,1,[]
758,758,1,"['still', 'got', 'one']"
759,759,0,"['u', 'nig', 'da']"
760,760,1,"['stop', 'sucking', 'focus', 'getting', 'rich']"
761,761,1,"['like', 'gasbag', 'son']"
762,762,0,"['actual', 'woman', 'genetic', 'engineering', 'lab', 'natural']"
763,763,2,"['focus', 'last', 'hatred']"
764,764,1,"['damn', 'bitch', 'big']"
765,765,2,"['ready', 'sweep', 'disposed', 'except']"
766,766,2,"['let', 'wished', 'cause', 'guy', 'win', 'fire']"
767,767,2,[]
768,768,1,"['fairy', 'panties']"
769,769,1,"['everybody', 'follow']"
770,770,1,[]
771,771,1,[]
772,772,1,['exit']
773,773,1,"['telling', 'talking', 'get']"
774,774,2,[]
775,775,0,"['drink', 'pineapple', 'soda', 'day']"
776,776,0,[]
777,777,0,"['full', 'white', 'trash']"
778,778,1,"['pussy', 'ay', 'tried', 'tell']"
779,779,2,"['west', 'virus', 'orange', 'county', 'dead', 'found', 'carrying', 'virus']"
780,780,2,"['love', 'forever', 'ling', 'ling']"
781,781,2,[]
782,782,2,['brown']
783,783,1,"['son', 'bitch', 'moment', 'finally', 'get', 'bed', 'bladder', 'time', 'piss']"
784,784,1,"['son', 'bitch', 'moment', 'turn', 'radio', 'favorite', 'song', 'end', 'song']"
785,785,1,"['son', 'bitch', 'moment', 'walking', 'house', 'dark', 'stub', 'little', 'toe', 'wall']"
786,786,1,"['leave', 'car', 'car', 'like', 'hurricane', 'ran', 'bitch']"
787,787,1,"['people', 'never', 'happy']"
788,788,0,"['play', 'n']"
789,789,1,"['give', 'da', 'dick', 'u', 'half', 'stroke', 'da', 'pussy', 'u', 'dump', 'dick', 'bitch', 'gon', 'become', 'extremely']"
790,790,1,"['bitch', 'follow']"
791,791,1,"['better', 'love']"
792,792,0,"['ass', 'racist']"
793,793,0,[]
794,794,1,['made']
795,795,1,[]
796,796,0,"['get', 'job', 'hear', 'like', 'long', 'cracker']"
797,797,0,"['full', 'white']"
798,798,2,"['bo', 'sovereignty']"
799,799,0,"['full', 'white']"
800,800,2,"['peanut', 'butter']"
801,801,1,"['wasted', 'time']"
802,802,1,"['make', 'bitch', 'cheat', 'four', 'scale']"
803,803,2,"['pence', 'annoying', 'red', 'shave', 'fool', 'take']"
804,804,2,[]
805,805,2,['want']
806,806,2,"['let', 'play', 'entire']"
807,807,2,"['guy', 'sec']"
808,808,2,"['series', 'finale']"
809,809,2,"['nine', 'straight']"
810,810,2,"['damn', 'blackout', 'walk', 'killing', 'satellite']"
811,811,2,"['well', 'joe', 'move', 'really']"
812,812,2,"['win', 'lose', 'al', 'ride', 'flex']"
813,813,2,"['went', 'upper', 'body', 'say']"
814,814,2,"['fire', 'want', 'whole', 'leave', 'rest', 'please', 'along', 'joe']"
815,815,2,"['nice', 'bounce', 'back', 'keep']"
816,816,2,['great']
817,817,2,"['got', 'home', 'even', 'time', 'get', 'sept', 'call', 'time']"
818,818,2,"['got', 'beaten', 'thug']"
819,819,2,"['take', 'three']"
820,820,2,"['wasted', 'season']"
821,821,1,"['building', 'big', 'kill', 'whole', 'flock', 'one']"
822,822,1,"['corrupt', 'many', 'men', 'possible']"
823,823,1,"['white', 'trash']"
824,824,1,"['really', 'tho']"
825,825,1,"['la', 'palm', 'great', 'weather', 'else', 'horrible', 'weather']"
826,826,1,[]
827,827,1,[]
828,828,1,"['bitch', 'space']"
829,829,1,"['leaving', 'w']"
830,830,2,"['draught', 'horse']"
831,831,1,['go']
832,832,0,"['merely', 'indicator', 'something', 'celebrate']"
833,833,0,"['job', 'white', 'trash']"
834,834,2,"['away', 'democrat', 'claim', 'fair', 'network', 'full']"
835,835,2,[]
836,836,1,['love']
837,837,1,['bitch']
838,838,2,[]
839,839,1,"['anyone', 'jersey', 'shore', 'go', 'money']"
840,840,1,"['snappy', 'pappy', 'bitch', 'good', 'thing', 'sable']"
841,841,2,"['still', 'hanging', 'need']"
842,842,2,['suiting']
843,843,1,"['bitch', 'nose', 'pierced']"
844,844,1,"['care', 'got', 'totally', 'full']"
845,845,2,[]
846,846,0,[]
847,847,1,"['prove', 'wrong', 'use', 'use', 'make', 'damned', 'motto']"
848,848,2,[]
849,849,2,[]
850,850,2,[]
851,851,1,"['bitch', 'get']"
852,852,1,"['bitch', 'pussy', 'pussy', 'hood', 'ona', 'plastic']"
853,853,2,"['shy', 'via']"
854,854,1,"['get', 'chilling', 'till', 'da', 'bitch', 'hit']"
855,855,1,"['tho', 'boy', 'b', 'bitch', 'made', 'u', 'cud', 'kiss', 'em', 'n', 'da']"
856,856,2,"['better', 'ur', 'whole', 'team']"
857,857,1,"['anal', 'gaping', 'play', 'panty', 'nylon', 'part']"
858,858,1,"['anal', 'bitch']"
859,859,1,"['blonde', 'ass']"
860,860,1,"['queer', 'anal', 'pounding']"
861,861,1,"['babe', 'pussy', 'ass']"
862,862,1,"['ebony', 'babe', 'pussy']"
863,863,1,"['caught', 'girl', 'rubbing', 'pussy', 'nude', 'beach']"
864,864,1,"['cute', 'slut', 'big', 'swollen', 'pussy']"
865,865,1,"['another', 'pussy', 'close']"
866,866,1,"['squirting', 'pussy', 'fingered']"
867,867,1,"['amateur', 'pussy', 'player', 'close']"
868,868,1,"['beauty', 'pussy']"
869,869,1,"['pussy', 'close']"
870,870,1,"['young', 'hairy']"
871,871,1,"['spicy', 'oriental', 'brunette', 'un']"
872,872,2,[]
873,873,2,[]
874,874,1,"['ebony', 'big', 'deep', 'pussy']"
875,875,1,"['erotic', 'wild', 'pussy']"
876,876,1,"['blonde', 'whore']"
877,877,1,"['dude', 'big', 'pussy']"
878,878,1,"['lovely', 'fisting', 'loose', 'pussy']"
879,879,1,"['whipped', 'cream', 'fisting']"
880,880,1,"['year', 'old', 'hairy', 'pussy']"
881,881,1,"['hairy', 'florence', 'dildo', 'hairy', 'red', 'pussy']"
882,882,1,"['hairy', 'pussy']"
883,883,1,"['hairy', 'pussy']"
884,884,1,"['hand', 'job', 'cum', 'rubber', 'pussy']"
885,885,1,"['amateur', 'boy', 'bitch']"
886,886,1,"['candid', 'pussy', 'hidden', 'c']"
887,887,1,"['home', 'wife', 'rubbing', 'pussy']"
888,888,1,"['submissive', 'bitch', 'home', 'made', 'amateur']"
889,889,1,"['baby', 'pussy']"
890,890,1,"['pretty', 'young', 'hot', 'c']"
891,891,1,"['young', 'hairy']"
892,892,1,['pussy']
893,893,1,"['chick', 'pussy']"
894,894,1,"['mature', 'big', 'pussy']"
895,895,1,"['tight', 'pussy']"
896,896,1,"['girl', 'eating', 'pussy']"
897,897,1,"['bitch', 'lingerie', 'getting', 'wet']"
898,898,1,"['hot', 'black']"
899,899,1,"['old', 'bitch', 'young', 'stud']"
900,900,1,"['german', 'getting', 'young', 'old', 'cock', 'pussy']"
901,901,1,"['small', 'ghetto', 'whore']"
902,902,2,"['cutie', 'teens', 'toy']"
903,903,1,"['hairy', 'silver', 'hairy', 'pussy']"
904,904,1,"['homemade', 'pussy', 'eating']"
905,905,2,"['one', 'would', 'much', 'cooler', 'put', 'bird']"
906,906,1,"['tell', 'hoe']"
907,907,1,"['hoe', 'try', 'get', 'serious', 'someone', 'expect', 'anything', 'piece', 'meat']"
908,908,2,['tow']
909,909,2,['grape']
910,910,2,"['graduation', 'rate', 'near', 'many', 'uninformed']"
911,911,2,"['would', 'last', 'let', 'president', 'talk', 'standing', 'clapping']"
912,912,1,"['bad', 'bitch']"
913,913,2,"['precious', 'gook', 'baby']"
914,914,1,"['used', 'good', 'bitch']"
915,915,2,"['took', 'monkey']"
916,916,2,"['state', 'like', 'opposed', 'minimum', 'child', 'labor', 'sweatshop', 'work', 'pretty', 'much']"
917,917,1,['drinking']
918,918,2,"['rough', 'mock', 'base', 'eventually', 'ti']"
919,919,1,['bitch']
920,920,1,"['sit', 'walk']"
921,921,1,"['bitch', 'get', 'works', 'times', 'drunk']"
922,922,2,"['loving', 'show', 'conversation', 'make']"
923,923,1,[]
924,924,1,[]
925,925,1,['bad']
926,926,1,['bitch']
927,927,1,"['come', 'kitchen', 'pussy']"
928,928,1,"['sick', 'sing', 'like', 'rock', 'type']"
929,929,1,"['u', 'real']"
930,930,1,"['bid', 'go', 'date', 'morris', 'oh', 'dreamy', 'son', 'bitch']"
931,931,1,"['bud', 'well', 'bar', 'plus', 'giving', 'away', 'trip', 'las', 'come', 'visit', 'bourbon', 'st']"
932,932,1,"['torch', 'drain', 'cause', 'either', 'high', 'lost', 'one', 'hoe']"
933,933,2,"['josh', 'smith', 'killer', 'trash', 'talk', 'line']"
934,934,1,"['piece', 'pussy']"
935,935,1,"['love', 'salad', 'anyway', 'eat']"
936,936,2,"['plus', 'crow']"
937,937,1,"['every', 'bitch', 'n', 'passenger', 'seat', 'dun', 'least', 'one', 'time']"
938,938,2,"['true', 'early', 'worm']"
939,939,1,"['dirty', 'love', 'love']"
940,940,1,"['hoe', 'got', 'school', 'shirt', 'sucking', 'dick']"
941,941,1,"['really', 'talking', 'like']"
942,942,1,"['shooting', 'new']"
943,943,1,"['giving', 'back']"
944,944,1,"['coon', 'grew', 'tho', 'never', 'coon', 'tho']"
945,945,1,"['smashing', 'hoe', 'paying', 'still', 'yep']"
946,946,1,"['watching', 'fight']"
947,947,1,"['like', 'rest', 'waiting', 'give']"
948,948,1,"['rather', 'nigger', 'uncle', 'mark']"
949,949,1,"['bet', 'deaf', 'like', 'queen', 'huh']"
950,950,2,[]
951,951,1,"['gon', 'end', 'dead', 'screen', 'shot', 'many', 'gon', 'laugh']"
952,952,1,"['turned', 'hoe', 'get', 'start', 'singing', 'hit']"
953,953,1,"['got', 'ur', 'bitch', 'tip', 'marble']"
954,954,1,"['use', 'stay', 'talking', 'bitch']"
955,955,1,"['stop', 'sucking', 'dick', 'hoe']"
956,956,1,"['b', 'follow', 'everybody', 'shut', 'yo', 'ass']"
957,957,1,"['hop', 'come']"
958,958,1,"['go', 'half', 'weed', 'brownie', 'laughing', 'hard', 'hell', 'senior', 'seminar']"
959,959,1,"['ho', 'get', 'trap']"
960,960,1,"['ugh', 'bitch', 'love', 'simply', 'flawless', 'remember', 'cute', 'hair', 'short']"
961,961,1,"['pussy', 'ride', 'dick', 'like']"
